Fid,Airline,Flight,DateTime,Lat,Lon,Geoaltitude,Lat2,Lon2,Geoaltitude2,Lat3,Lon3,Geoaltitude3,Lat4,Lon4,Geoaltitude4,Lat5,Lon5,Geoaltitude5,Label
10.42.0.42-72.21.206.121-59015-443-6,Air_India,AI-801,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,1
10.42.0.211-123.125.29.220-58373-80-6,Vistara,UK-855,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-123.59.190.237-32850-80-6,Vistara,UK-801,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-52.45.159.13-56666-443-6,GO_FIRST,G8-165,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
163.177.151.166-10.42.0.211-443-35417-6,Vistara,UK-737,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-87.240.165.91-57260-443-6,GO_FIRST,G8-191,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,1
10.42.0.211-65.55.223.45-60774-40001-17,Vistara,UK-809,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
172.217.10.227-10.42.0.151-443-47229-6,Vistara,UK-815,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
219.142.78.162-10.42.0.211-80-54614-6,GO_FIRST,G8-237,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
203.205.147.229-10.42.0.211-80-57523-6,Air_India,AI-9843,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-10.42.0.1-61991-53-17,Vistara,UK-813,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
203.130.53.126-10.42.0.211-80-54003-6,Vistara,UK-819,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-121.12.98.63-46627-80-6,Vistara,UK-837,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.42-61.135.185.139-58132-80-6,Air_India,AI-401,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-31.13.71.3-39424-443-6,Vistara,UK-801,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-123.125.29.138-34907-443-6,Vistara,UK-706,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,1
10.42.0.42-119.146.74.48-55142-80-6,Air_India,AI-807,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
157.240.18.19-10.42.0.151-443-39421-6,Air_India,AI-502,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-61387-53-17,Air_India,AI-502,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-64.71.142.124-45560-443-6,Vistara,UK-819,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-72.21.206.121-43504-443-6,Vistara,UK-847,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
202.77.129.230-10.42.0.211-80-54923-6,GO_FIRST,G8-213,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.1-10.42.0.42-53-62311-17,Air_India,AI-506,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
203.90.242.126-10.42.0.42-80-35994-6,Vistara,UK-819,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
239.255.255.250-10.42.0.1-1900-53213-17,Air_India,AI-406,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.1-10.42.0.42-53-52447-17,Air_India,AI-506,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
192.229.173.173-10.42.0.42-80-56970-6,GO_FIRST,G8-300,12-01-24 17:36,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,1
172.217.10.234-10.42.0.151-443-32898-6,Air_India,AI-811,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-22171-53-17,Air_India,AI-431,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-31.13.69.195-58712-443-6,Air_India,AI-465,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
216.58.217.163-10.42.0.211-443-40344-6,Air_India,AI-9809,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
172.217.11.10-10.42.0.151-443-38504-6,Air_India,AI-764,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.1-10.42.0.42-53-35590-17,Air_India,AI-762,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-123.125.115.164-33698-443-6,Air_India,AI-877,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
172.217.10.10-10.42.0.151-443-45368-6,Air_India,AI-512,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-23.6.162.190-59743-443-6,SpiceJet,SG-8709,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,1
10.42.0.42-52.84.40.147-41193-80-6,SpiceJet,SG-1089,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
173.241.242.143-10.42.0.211-443-49814-6,SpiceJet,SG-1061,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-5953-53-17,SpiceJet,SG-8157,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
182.22.31.124-10.42.0.42-443-36122-6,SpiceJet,SG-1063,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,1
157.56.52.23-10.42.0.42-40033-35600-6,SpiceJet,SG-8169,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
205.185.216.42-10.42.0.211-80-41784-6,Vistara,UK-951,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
172.217.9.227-10.42.0.151-443-57353-6,Vistara,UK-933,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
157.240.18.15-10.42.0.211-443-33494-6,Vistara,UK-985,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-20683-53-17,Vistara,UK-995,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,1
10.42.0.211-104.254.66.16-48280-80-6,Vistara,UK-977,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-13670-53-17,Vistara,UK-945,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
172.217.10.14-10.42.0.151-443-38814-6,Vistara,UK-955,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-30500-53-17,Vistara,UK-927,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
180.149.134.221-10.42.0.211-80-46372-6,Vistara,UK-953,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-10.42.0.1-1239-53-17,GO_FIRST,G8-336,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,1
203.205.158.61-10.42.0.211-80-36227-6,GO_FIRST,G8-392,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
180.76.152.13-10.42.0.42-80-52888-6,GO_FIRST,G8-346,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
192.229.173.173-10.42.0.211-80-60488-6,GO_FIRST,G8-330,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-91.190.218.52-44716-12350-6,GO_FIRST,G8-338,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-23.206.173.182-47911-80-6,GO_FIRST,G8-323,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-115.239.210.141-54436-80-6,Indigo,6E-2054,12-01-24 17:37,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
192.229.173.136-10.42.0.211-443-35601-6,Indigo,6E-6202,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
180.163.15.184-10.42.0.151-80-57105-6,Indigo,6E-2046,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
216.58.219.202-10.42.0.211-443-49874-6,Indigo,6E-5041,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-54.192.38.230-41295-443-6,SpiceJet,SG-8803,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
172.217.9.234-10.42.0.211-443-60379-6,Indigo,6.00E-218,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-104.192.110.245-38570-443-6,Indigo,6E-549,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-64.71.142.124-32810-80-6,Indigo,6E-6722,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-23.21.95.195-58105-443-6,Indigo,6E-6278,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-34.193.179.48-48904-443-6,Indigo,6E-5328,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-123.125.115.164-52182-443-6,Air_India,AI-868,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-77.234.44.199-38979-80-6,Air_India,AI-887,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
140.205.62.20-10.42.0.211-80-35200-6,Air_India,AI-665,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-31.13.80.52-42526-443-6,Air_India,AI-805,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-27672-53-17,Air_India,AI-678,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-41642-53-17,Air_India,AI-624,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,1
172.217.10.14-10.42.0.211-443-48654-6,AirAsia,I5-784,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.42-121.12.98.78-44531-80-6,GO_FIRST,G8-1010,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-15628-53-17,GO_FIRST,G8-191,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
175.100.207.233-10.42.0.42-80-54197-6,GO_FIRST,G8-237,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.42-121.12.98.62-52354-80-6,GO_FIRST,G8-266,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-104.192.110.245-36555-443-6,GO_FIRST,G8-103,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-123.125.115.164-40828-443-6,GO_FIRST,G8-119,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.151-10.42.0.1-17292-53-17,GO_FIRST,G8-113,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
172.217.12.174-10.42.0.151-443-60253-6,Air_India,AI-441,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
198.11.189.2-10.42.0.211-443-33243-6,SpiceJet,SG-2976,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
172.217.10.3-10.42.0.151-443-55437-6,Indigo,6E-2022,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
136.142.2.3-0.199.2.19-0-0-0,Indigo,6E-5018,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,1
10.42.0.211-54.189.147.53-35564-443-6,Indigo,6E-369,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-17867-53-17,SpiceJet,SG-2976,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
175.100.207.231-10.42.0.151-80-33126-6,SpiceJet,SG-2277,12-01-24 17:38,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-10.42.0.1-4057-53-17,AirAsia,I5-764,12-01-24 17:39,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
10.42.0.211-69.147.64.34-34229-443-6,Indigo,6E-5001,12-01-24 17:39,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
172.217.6.234-10.42.0.211-443-45245-6,SpiceJet,SG-8483,12-01-24 17:39,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,33.78726196,-84.47819301,411.48,0
